310,-3,-13,-64,-9,0,0,-1,-1
311,0,-1,17,0,2,0,0,1
312,-9,-29,-26,-9,-3,-2,-4,-3
313,-1,3,-3,8,1,3,1,-1
314,-2,-1,-21,-8,-6,-5,-2,-2
315,-3,-4,-1,4,2,-2,-1,-3
316,-7,6,14,-9,-5,-3,-2,-3
317,2,6,8,2,0,-1,-1,-1
318,-2,-10,-1,-2,-3,-1,0,-2
319,0,-3,-1,-5,-2,-3,-2,0
320,-1,-5,-15,9,5,1,-1,-1
321,-11,-36,-4,-8,-3,-3,-5,-3
322,-1,4,-11,3,1,-1,-2,0
323,8,24,9,-1,2,1,2,3
324,-1,-10,-25,-9,-5,-1,0,-2
325,-5,7,7,2,1,0,-2,-3
326,-2,-2,-12,4,1,1,0,-1
327,0,0,-9,-1,0,0,0,0
328,-1,-2,-3,6,-1,-1,-2,-2
329,0,-2,-8,-10,-2,0,1,-1
330,1,-2,-11,-4,-2,0,-2,0
331,0,15,22,-4,-6,-2,-2,-1
332,0,-3,6,-2,-2,-1,0,0
333,3,2,1,3,-1,0,-2,0
334,1,0,-17,3,2,0,0,0
335,-6,-20,-17,-6,-7,-3,-3,-2
336,-1,0,-5,-3,-2,0,0,-1
337,-4,3,22,1,-7,-4,-5,-4
338,-2,-3,-18,-4,0,0,-2,-3
339,4,11,5,2,1,0,2,2
340,2,-1,-3,2,2,-1,-1,1
341,4,2,-5,3,2,1,0,2
342,-6,-12,-31,-9,-1,0,0,-3
343,1,-6,-24,-6,-5,-2,1,-1
344,1,4,3,4,-1,-2,0,0
345,-2,-22,-9,-5,2,2,0,-1
346,-2,6,17,0,-1,-2,-1,-1
347,1,10,41,4,-2,1,0,1
348,-1,-8,-52,-4,0,0,0,2
349,3,-1,4,-3,-3,0,0,-1
350,4,10,0,-2,-1,-1,-1,0
351,0,-10,-30,-1,4,0,1,-1
352,-5,-6,1,1,1,0,0,-1
353,5,6,1,6,2,-1,-1,-1
354,2,-5,6,2,3,1,0,1
355,-3,-7,-23,-1,0,-3,0,-2
356,-2,-6,-8,6,2,-2,-1,-2
357,-5,-6,-30,-13,-7,-1,-2,-3
358,0,11,16,-1,-2,0,0,0
359,0,4,-2,1,-1,1,0,-1
360,1,3,9,-5,-4,-2,-1,-3
361,-7,-7,20,1,-2,-3,-3,-4
362,-4,-8,-4,-3,-4,-2,-1,-1
363,0,12,-4,-2,-3,-1,-1,2
364,-4,-7,5,10,4,1,0,-1
365,6,9,-16,-8,3,2,1,1
366,-4,-18,-5,2,1,-1,-2,-2
367,0,-7,17,-5,-3,-1,4,1
368,-1,-6,-30,-5,-3,-3,0,1
369,3,4,16,-4,-2,1,-1,0
370,1,-6,-16,10,2,2,5,4
371,-5,-6,-25,-3,-4,-4,-2,-4
372,-8,-2,-16,-7,-7,-4,-1,-2
373,-5,-12,-21,-9,-6,-3,-6,-1
374,0,6,2,-6,-6,-5,-8,-8
375,3,3,26,6,-2,-4,-10,-6
376,1,3,-1,5,1,3,5,3
377,5,3,24,12,1,0,-4,0
378,5,-4,-1,-18,-7,3,11,6
379,-2,-17,21,11,10,7,17,7
380,-1,-16,-7,-2,-4,-2,-20,-10
381,-1,4,-12,1,-2,-6,-17,-8
382,-5,0,-9,-10,-5,-10,-15,-7
383,-11,-10,19,10,0,-11,-47,-27
384,5,9,31,13,7,12,34,14
385,-8,11,4,-9,-8,-4,3,-4
386,-1,-6,-17,-9,-3,6,19,10
387,9,1,13,-3,7,0,6,4
388,-14,-31,-9,1,-3,7,26,15
389,11,21,4,7,8,12,34,9
390,8,1,23,-5,0,-5,-20,-5
391,19,-26,-35,41,24,5,9,10
392,-24,-17,40,-20,-11,-6,-34,-21
393,8,10,1,37,23,-6,-25,-11
394,-2,-21,-8,6,-8,4,19,18
395,3,31,8,-7,-16,1,12,4
396,17,-9,19,-6,-4,1,25,12
397,-9,-25,7,-15,-4,5,13,-2
398,-12,-1,-46,-3,8,13,29,4
399,-22,16,10,22,3,-17,-58,-45
400,10,6,10,-6,-6,-13,-49,-12
401,11,-14,0,-15,-15,-9,8,21
402,3,2,-16,-21,-1,-1,-25,-11
403,-16,14,-3,1,-11,-11,-32,-35
404,-6,-15,53,27,-3,3,11,3
405,28,24,23,-20,9,15,53,32
406,16,-2,-68,5,4,10,48,27
407,11,-33,-14,-16,2,4,1,15
408,25,32,-11,-2,4,-8,-36,-13
409,-16,19,-33,38,6,-21,-81,-56
410,-38,-29,-29,-13,-2,13,20,1
411,-46,-37,-42,-6,-5,-19,-34,4
412,-6,-21,-36,1,5,6,0,-5
413,29,20,73,10,-16,-4,-7,3
414,28,16,-22,16,19,-4,11,24
415,-28,-13,24,-46,-25,-7,-9,1
416,-38,-18,26,25,24,15,21,-1
417,5,4,69,-18,9,1,-36,-20
418,45,-7,-46,12,17,22,92,61
419,12,14,-34,-24,-14,-18,-14,-20
420,-28,9,-30,2,-18,-24,-53,-35
421,27,35,2,7,9,-22,-77,-42
422,19,-11,10,14,-3,7,37,15
423,-29,-11,54,-3,9,-15,-35,-17
424,54,-22,21,9,-6,13,79,75
425,-16,13,27,-12,-32,-15,-35,-15
426,16,3,1,36,28,23,33,3
427,11,54,-29,-59,-15,-4,-19,2
428,-14,-31,43,17,5,9,25,16
429,-5,-3,-21,-20,-2,17,82,38
430,10,29,-32,21,29,6,-25,-9
431,-20,4,36,17,-45,-42,-91,-47
432,-3,-58,30,-52,-19,22,70,28
433,-5,-30,-28,34,121,52,65,29
434,-28,-19,-111,-41,-46,-22,-26,-30
435,-6,-34,-19,-21,-3,8,34,19
436,-27,43,5,-22,-21,-33,-70,-47
437,-6,14,17,6,0,0,-15,-12
438,1,11,-37,11,1,5,15,14
439,35,18,18,-4,-5,0,-1,13
440,16,-27,48,11,-3,5,20,10
441,-30,2,20,5,10,12,39,20
442,20,22,28,26,-2,4,20,6
443,-34,-12,-32,-17,-7,-1,-1,-34
444,14,23,58,21,19,9,-13,6
445,-55,-8,-58,32,29,-8,-59,-30
446,-6,-15,13,-37,-23,-3,-11,-8
447,-31,35,5,38,40,20,40,11
448,4,1,10,-18,-27,-28,-70,-46
449,-4,-10,-10,-12,-16,5,19,-2
450,-21,-1,23,-35,-27,5,31,9
451,25,-19,-6,-13,-6,-14,-27,-12
452,-25,-17,-43,49,35,28,95,52
453,4,-4,23,-16,-2,-15,-74,-43
454,-27,-16,-16,-94,-7,-6,-20,-23
455,12,-9,-30,18,26,6,6,6
456,-75,-4,-23,54,8,-25,-77,-88
457,-14,-14,-37,-60,-24,-14,-44,-2
458,-50,5,23,22,8,-32,-109,-68
459,42,5,9,-5,-10,8,50,36
460,-16,15,18,65,30,-1,-38,-23
461,5,12,5,0,-1,0,9,1
462,-26,7,8,-15,0,-4,-8,-14
463,9,-15,15,-11,-12,10,46,20
464,32,-22,1,-2,-1,19,68,49
465,16,-14,-16,-24,-20,-3,17,9
466,6,-32,-5,5,12,13,22,20
467,-9,28,6,2,-8,-7,-24,-19
468,-12,-23,-11,-20,6,-5,-12,-11
469,-6,0,13,42,-4,-3,-4,1
470,-4,11,8,8,-5,-3,-4,-10
471,-13,16,-3,3,-2,0,-8,-5
472,-1,1,17,16,-7,4,28,7
473,0,-8,28,2,9,0,-29,-11
474,-17,27,-35,5,5,-5,-13,-11
475,9,5,18,-2,-5,-1,5,5
476,-3,13,-19,2,-7,-6,3,0
477,15,8,-6,-15,-7,3,9,8
478,6,0,-12,5,0,-2,6,7
479,-23,6,-17,-29,-5,-7,-18,-14
480,1,-34,-41,-35,-25,-5,-3,-5
481,-2,3,2,32,12,1,6,2
482,4,5,8,25,8,-2,1,2
483,-3,-24,13,0,-3,0,-2,0
484,3,16,4,11,6,10,1,-1
485,-2,31,0,-6,-4,1,10,1
486,-1,27,-4,8,0,-8,-9,-3
487,0,30,0,-3,2,4,0,1
488,5,18,12,13,7,0,0,-2
489,1,-5,9,-2,6,-3,-2,1
490,-6,-25,-24,-9,-3,-7,-2,-4
491,-6,-8,-8,-8,-6,-3,-2,-5
492,-1,1,0,-7,-9,-2,-4,-3
493,-4,-3,-5,-5,-2,-9,-12,-2
494,6,1,3,1,4,4,0,1
495,1,13,9,6,5,4,3,0
496,-2,-2,9,-4,-5,-1,-6,0
497,-2,-3,-9,0,4,-2,2,0
498,-6,-11,-36,-16,-7,-5,-2,-3
499,-2,-7,6,4,-2,-1,-2,-3
500,-1,-3,-4,-2,0,0,-2,-2
501,-1,-1,-5,6,8,3,3,2
502,1,9,14,3,-1,0,-2,-1
503,-2,-18,-36,-3,1,-4,1,-2
504,0,4,6,-4,-6,-2,-3,-2
505,3,3,8,2,0,0,2,1
506,-3,-6,5,-3,-4,0,-1,-2
507,-1,9,8,0,2,-5,0,-1
508,1,-5,-11,-18,-8,0,-2,0
509,-1,3,12,6,3,-3,0,-1
510,-4,-7,-9,1,2,-2,-2,-2
511,-1,6,14,-1,-2,-2,-1,-2
512,0,-3,-10,-3,0,-1,-1,0
513,-2,-3,4,0,-1,-1,0,-2
514,2,10,15,-4,0,-1,1,1
515,-1,-6,-18,1,1,0,-2,-2
516,-3,-7,-11,-2,0,-2,-1,-1
517,2,7,6,-3,-2,0,0,1
518,-3,-10,-8,-2,-4,0,0,-1
519,-1,2,10,6,2,1,2,0
520,-1,1,10,-7,-5,1,0,-1
521,0,-6,0,2,8,1,0,-1
522,1,1,8,2,2,0,0,1
523,-1,-10,-34,-6,-3,-3,-1,-1
524,1,-2,3,4,2,-1,-1,0
525,-1,2,1,7,1,1,-3,-1
526,1,3,3,-1,-2,0,-1,-1
527,0,-1,0,1,2,0,0,2
528,0,-3,-3,9,5,1,0,0
529,0,2,7,0,2,1,1,1
530,0,-17,-12,0,-2,-1,-1,-2
531,-3,-3,8,-6,-5,-2,-1,-1
532,-2,4,9,0,0,-1,-1,-2
533,-2,-5,-4,-2,-2,-1,-1,-1
534,-3,-16,-29,-8,-4,-3,-2,-1
535,-2,-10,-18,13,10,0,-1,-1
536,1,2,15,-2,-2,-1,-1,-2
537,2,19,21,-3,-2,-2,1,-1
538,-1,-9,-25,1,-3,-1,-2,0
539,-1,8,20,-2,-5,-1,-1,-2
540,-3,-4,-15,-6,-8,-1,-4,-4
541,-1,2,2,3,1,0,1,1
542,-3,4,14,-4,-3,-1,0,-1
543,-4,-10,-6,-4,-2,-2,-3,-3
544,-1,-3,-10,1,-1,0,0,-1
545,2,3,3,-1,0,1,0,0
546,-3,-6,-4,-4,-2,-2,-1,-1
547,-2,-2,8,-1,-3,-3,-3,-3
548,-2,-8,4,-3,4,0,-1,0
549,-3,0,-10,-12,-3,-2,-3,-4
550,-2,1,8,-2,-3,0,0,0
551,1,-2,-12,-1,2,0,1,1
552,-1,3,3,0,-3,0,-1,-3
553,-2,-7,-9,-4,-2,-3,-2,-2
554,-2,-2,-14,-3,-1,-2,-1,-2
555,-1,0,0,1,0,0,-2,-1
556,-7,-4,-9,-2,0,-1,1,-1
557,0,3,6,-1,-1,0,-1,-1
558,2,1,5,5,2,0,-1,-1
559,-2,-2,4,5,1,-2,-2,0
560,3,-1,-1,-3,1,-1,-1,-1
561,-2,-2,-3,0,-3,-3,-2,-3
562,0,2,6,-1,2,0,-1,0
563,-2,1,-11,-1,0,0,-2,-3
564,0,-2,1,-1,2,0,-1,-2
565,2,-4,2,0,-4,-1,0,-1
566,-1,4,7,4,3,0,0,-1
567,-5,-9,-11,0,-3,-3,-2,-2
568,0,5,16,8,6,2,-1,0
569,-1,0,0,-6,-2,-2,-2,-1
570,-1,-2,6,-1,-1,1,-1,-1
571,0,-4,-15,-6,-4,-1,-1,0
572,-1,-3,6,2,3,0,-1,0
573,-1,1,23,4,1,0,0,-1
574,-3,-6,-37,-8,-1,-3,-1,1
575,-2,0,2,-1,-2,-3,-1,0
576,1,-2,-5,-2,-3,-2,0,-2
577,1,2,5,-4,-3,-2,0,-1
578,-2,-4,0,0,-1,-2,-2,-2
579,-1,-4,-11,-5,-7,-2,-3,0
580,-1,-9,-16,-6,1,0,-1,1
581,-1,0,0,2,-1,-1,-2,0
582,-2,-3,15,0,-3,-2,-2,-2
583,-1,-2,11,-2,0,-1,-2,-1
584,2,6,-5,5,1,-2,0,0
585,-1,-5,0,-6,0,2,-1,-1
586,1,2,0,5,2,1,0,-1
587,1,9,-1,1,0,-1,0,1
588,1,-3,-3,-1,0,0,1,-2
589,1,-6,-1,8,7,0,-2,-1
590,-3,-4,-2,-1,-2,1,0,-2
591,-5,-1,-8,1,2,1,3,-5
592,0,-5,0,0,-2,0,2,1
593,1,-6,10,-8,-5,0,1,2
594,-3,-12,-17,-3,-2,-2,-1,0
595,-3,2,-8,-5,-4,-3,-1,-4
596,0,3,6,-6,-1,1,5,2
597,-1,0,-7,-3,-1,-1,8,1
598,0,-6,-11,-2,1,-1,-5,0
599,4,1,0,6,4,-1,-2,0
600,-3,-4,14,6,0,-2,12,4
601,-2,3,1,3,0,1,-5,-3
602,-1,-2,-8,-6,-4,-3,3,-6
603,-6,-6,-5,0,-4,-3,-6,-4
604,-3,2,-14,-15,-11,-3,-3,-2
605,-5,-3,1,-2,-3,-4,-9,-6
606,-5,1,-4,-4,-5,-8,-11,-7
607,4,-4,2,-5,0,2,9,6
608,-3,-11,-36,18,6,4,7,3
609,-4,-1,43,45,15,2,0,-4
610,1,26,-32,-7,3,1,-11,-2
611,-6,-43,-26,10,6,0,-1,-2
612,-5,0,11,-3,5,3,9,3
613,-5,1,2,-18,-2,0,-2,-1
614,2,0,-16,0,0,-2,0,4
615,9,27,14,6,12,10,31,15
616,-14,-24,-57,-13,-6,-6,-5,-14
617,7,-13,22,-16,-14,4,17,16
618,-20,27,-6,6,1,-8,-23,-33
619,-13,26,28,4,-1,2,15,9
620,27,8,0,-19,-2,4,-5,4
621,-11,-8,11,12,-1,-12,-53,-30
622,-5,0,22,-20,-6,6,39,19
623,0,0,3,-3,21,5,0,5
624,-5,9,3,-5,-7,4,27,13
625,7,-1,38,16,7,3,25,15
626,-11,-32,-25,-12,-11,2,2,9
627,-7,-1,-5,-14,-8,9,49,21
628,4,6,7,-40,-22,-28,-83,-48
629,-12,-33,-11,-26,-15,-10,-24,-11
