timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1458285580756927,0,-5,-10,-4,0,-4,-3,-2
1458285580777992,2,5,-8,-12,-1,0,-1,-1
1458285580777992,2,-10,9,3,-1,-2,1,33
1458285580779433,-9,0,-3,12,0,-4,-7,-57
1458285580779433,-2,1,7,3,-3,1,0,-2
1458285580800444,-6,-3,-1,-2,-3,-1,1,-9
1458285580800444,-1,1,-8,-11,-4,-1,-1,-5
1458285580801945,3,-1,1,-9,-2,0,1,17
1458285580801945,-3,1,-4,0,-2,-1,-2,0
1458285580814452,-3,-4,-2,1,-1,-2,-2,-1
1458285580814452,1,4,-5,-9,0,0,1,-1
1458285580821460,0,-1,10,4,-1,-2,0,9
1458285580821460,0,4,5,15,2,-1,-2,-6
1458285580838012,1,-3,-3,-7,-2,-2,-2,8
1458285580838012,-5,-3,1,4,1,-2,-5,-10
1458285580839513,-1,-3,-10,-9,-1,2,1,3
1458285580839513,3,8,7,-8,-3,-3,-2,0
1458285580860011,-3,-9,-16,-5,2,1,0,0
1458285580860011,0,5,-1,5,0,0,-1,-8
1458285580863016,2,-2,0,-5,-3,-2,-2,3
1458285580863016,-1,-5,5,6,3,-1,1,4
1458285580875254,0,0,-3,-2,1,1,0,-2
1458285580875254,-5,-1,2,-6,-2,-1,-1,-8
1458285580881285,-1,-3,-11,-7,-4,-1,1,7
1458285580881285,-3,-2,-9,0,-4,-1,-1,-2
1458285580897785,-1,-1,3,4,-1,-1,-2,-5
1458285580897785,-1,3,-8,-4,-3,-1,1,-2
1458285580899286,0,-7,1,-7,-3,1,-1,3
1458285580899286,-3,0,1,-3,-1,-1,0,-2
1458285580920322,-2,-2,-16,-6,2,-2,0,0
1458285580920322,1,9,23,11,-1,0,-1,-1
1458285580921834,0,4,-5,-2,1,-2,-2,1
1458285580921834,-1,1,-16,3,0,-1,0,-3
1458285580934331,0,-3,4,-9,-1,1,0,10
1458285580934331,2,1,-1,5,-4,-2,0,-2
1458285580941352,0,0,-8,-6,-1,0,-1,-3
1458285580941352,2,0,-2,-13,-2,-2,-1,1
1458285580957866,0,3,14,16,-4,-2,-1,-3
1458285580957866,-3,-4,-6,9,2,-1,-1,0
1458285580959365,0,2,6,2,-3,-2,-2,2
1458285580959365,-1,-6,-5,-3,1,2,-1,-3
1458285580979944,1,1,1,-5,1,-3,-1,-1
1458285580979944,-4,-5,4,1,-1,-3,-5,-4
1458285580982764,0,-1,-9,-1,0,3,3,3
1458285580982764,0,7,-5,-11,-2,-1,-1,0
1458285580994573,0,-3,5,3,1,0,0,-1
1458285580994573,0,-2,5,5,3,0,-2,-1
1458285581001579,-4,-10,-14,-4,-2,-5,-4,0
1458285581001579,1,0,9,0,-3,-1,-2,1
1458285581017917,2,9,-5,1,-5,0,1,-2
1458285581017917,-4,-7,6,6,2,3,1,-2
1458285581019360,4,4,9,0,0,2,0,-2
1458285581019360,-1,-5,-14,-1,-2,-2,0,1
1458285581040204,-2,-3,5,4,1,0,-2,-2
1458285581040204,-2,-8,-16,-8,0,0,-2,-2
1458285581042220,0,7,6,-5,3,-2,-2,0
1458285581042220,-3,0,10,-6,1,-3,-1,-2
1458285581054776,1,0,-6,3,2,-3,-3,-3
1458285581054776,-5,-5,-5,1,2,0,1,-3
1458285581061712,-1,6,-12,-7,-7,-5,-1,0
1458285581061712,-2,-14,15,3,-1,2,-1,0
1458285581078730,-2,-2,-6,5,7,1,0,0
1458285581078730,1,7,3,-7,-9,-4,-1,-1
1458285581079733,-5,-11,0,2,-7,-3,-1,0
1458285581079733,0,9,7,10,22,3,1,-2
1458285581100279,-3,-6,-3,-6,-6,-2,-1,-1
1458285581100279,3,4,-2,-8,-5,-2,0,0
1458285581101780,1,1,6,1,-3,-2,-2,-1
1458285581101780,-3,-4,-18,-8,-16,-6,-2,-2
1458285581114654,-2,4,0,5,-1,1,-2,-1
1458285581114654,-3,-12,-9,-7,-1,-1,0,-2
1458285581121638,-1,2,7,-2,0,0,0,0
1458285581121638,0,2,-3,-1,2,-1,-1,-2
1458285581138120,-4,-4,-7,-9,-1,-1,-2,-5
1458285581138120,0,1,-8,-6,-4,0,-1,-2
1458285581139619,-2,-2,-3,-1,4,-1,-2,-1
1458285581139619,1,5,2,-9,-3,0,0,2
1458285581160093,-4,-13,-6,-2,-4,-4,-2,-1
1458285581160093,-1,8,4,-5,-2,-3,-2,0
1458285581162094,-2,-1,18,8,4,1,-2,-3
1458285581162094,-6,-6,-23,10,-4,-1,0,-2
1458285581174494,1,-2,-1,-10,-5,2,2,1
1458285581174494,-1,-1,-18,-16,-2,-1,-1,1
1458285581181499,0,9,29,20,-3,-1,-2,-1
1458285581181499,-5,-13,-14,-10,0,-1,-1,-3
1458285581198015,0,-4,3,0,-12,-4,0,-1
1458285581198015,2,-2,2,9,24,8,5,1
1458285581199532,0,-5,-31,-8,1,0,0,0
1458285581199532,-1,3,12,6,4,2,-2,-1
