168,2,3,1,16,3,-6,-2,1
169,-1,-2,-5,2,0,6,-1,1
170,-3,0,2,-6,-4,-3,-3,-3
171,3,0,2,-5,-2,-3,-3,2
172,1,-2,-6,-13,-3,-1,-1,1
173,0,0,1,9,4,0,0,-1
174,0,-1,4,8,7,0,-2,-2
175,1,1,2,-3,0,1,0,0
176,-5,-7,-4,2,1,-3,-1,-2
177,-2,1,-3,-5,-1,-3,-4,-3
178,-2,-2,-7,-7,-7,-3,0,0
179,-2,-3,0,-8,-5,0,-1,-2
180,-3,-2,1,13,6,1,0,0
181,1,-1,0,-4,-2,-2,-1,1
182,-1,0,0,4,0,5,-1,0
183,1,3,-5,-8,-4,-3,-1,-1
184,3,4,-3,-10,-6,1,0,-1
185,-1,3,1,5,1,6,4,1
186,0,-2,-7,-3,-3,-11,-6,-2
187,1,4,17,1,2,-3,-1,1
188,-1,-2,-8,-3,-3,-1,-2,-3
189,-4,-9,-14,-2,2,-2,-3,0
190,-4,3,5,-3,-3,1,2,-3
191,-3,-1,1,0,-3,1,0,0
192,-1,10,8,0,1,-3,-1,1
193,4,4,-3,3,0,0,-2,1
194,1,1,5,4,0,-2,0,0
195,-3,-5,-5,-4,-1,0,1,-2
196,-3,3,-11,4,-1,2,2,-2
197,-7,-1,21,6,-1,-1,-2,-3
198,2,0,-23,-3,2,2,3,1
199,2,6,6,1,0,3,1,1
200,0,6,3,1,4,-1,-1,-1
201,3,-3,0,-5,-3,-3,-8,-2
202,-2,-9,-14,0,-4,-1,-2,1
203,0,-8,-26,-8,-5,-2,-1,-1
204,-12,-8,-3,-2,1,-1,-1,-5
205,-1,5,2,-1,-2,-3,-2,1
206,5,11,6,-4,-4,-2,-3,2
207,-1,5,10,-1,-4,-1,-4,-3
208,0,2,-27,-3,1,0,-1,0
209,-2,-10,3,-2,1,-1,0,-1
210,0,-3,4,-1,-2,-1,-1,-3
211,-2,0,-12,-3,-1,-2,-1,0
212,4,-3,19,3,0,2,2,1
213,0,1,-9,-2,-2,-2,2,-2
214,-2,-3,-17,-5,-4,-3,-3,-3
215,1,2,-7,9,7,3,2,1
216,-2,-4,22,7,4,0,0,-1
217,5,7,2,-10,-7,-3,-1,-2
218,-1,8,21,4,1,0,0,2
219,-3,2,15,1,-1,-1,-1,-1
220,0,1,10,-1,-1,-1,1,1
221,-5,5,-10,8,2,-1,1,0
222,-5,-20,-19,-10,-4,-4,-7,-5
223,-1,13,2,-4,-1,1,-1,-1
224,-2,2,5,0,1,0,0,-2
225,1,0,6,1,1,1,2,1
226,-4,11,20,5,2,0,2,0
227,2,0,3,-7,-5,-4,-3,-3
228,-7,-15,-10,-8,-4,-2,-1,-3
229,-2,-7,-25,2,4,0,-2,-1
230,0,-1,13,-9,-4,-4,-3,-2
231,2,-8,-29,-6,0,0,-1,-2
232,8,5,-19,5,3,1,3,3
233,-11,-15,40,-14,-7,-6,-4,-8
234,-10,-6,-1,0,-2,-2,-2,-2
235,0,-2,5,-7,-5,-4,-1,-3
236,9,2,-12,-1,1,2,3,1
237,-1,0,0,-1,-4,-3,-3,0
238,2,-5,-12,-2,0,0,0,-1
239,9,-2,2,-6,-3,0,2,0
240,-9,-1,12,10,4,3,-2,-3
241,4,5,1,-3,2,-1,3,2
242,-4,-8,-4,-9,-4,-1,-2,-2
243,-2,-24,10,1,2,1,-1,-1
244,-2,0,-40,7,3,1,0,2
245,2,-10,47,3,-3,-1,-1,1
246,4,22,22,3,0,2,0,-1
247,-16,-26,-26,-4,-5,-3,1,-3
248,12,-2,-12,-1,1,0,2,3
249,-7,-4,5,1,-1,-3,-19,-8
250,7,11,29,5,-3,1,-4,1
251,17,-19,-9,7,5,2,1,-3
252,-2,33,27,0,-3,0,8,-4
253,-36,-75,-58,-1,1,-1,-3,-11
254,-6,3,34,0,1,-1,0,0
255,0,3,28,-4,-7,-3,-6,-1
256,0,-8,-34,1,0,-4,-4,2
257,-1,14,19,2,0,0,-8,-1
258,7,7,-12,-1,-4,1,11,2
259,0,6,16,-6,-2,1,1,5
260,7,7,11,10,6,3,9,1
261,4,17,-27,2,5,-1,-9,-2
262,-7,-36,-31,-23,-8,-10,-18,-11
263,-9,18,10,2,0,-2,-11,-1
264,-4,1,16,3,-2,-6,-8,-8
265,3,8,-13,-9,-1,-1,-4,0
266,-8,-8,10,8,2,5,7,4
267,10,19,47,4,1,3,9,2
268,-3,-36,-80,-20,-9,-4,-3,-4
269,-3,-13,4,0,-6,-1,4,-2
270,-2,-10,-30,-6,5,3,4,3
271,-3,-17,-19,-11,-1,1,3,-3
272,0,15,29,13,5,0,-1,0
273,6,19,55,6,3,0,-3,2
274,-5,24,-12,2,3,0,2,-1
275,-4,-36,-33,-11,-7,-6,-9,-2
276,6,-14,48,5,-2,-2,3,2
277,-17,-21,-100,-28,-7,-6,-8,-13
278,8,41,58,18,1,-4,-7,2
279,3,3,15,-2,-5,-2,8,1
280,-7,-39,-21,2,-1,1,-1,-2
281,-9,-11,1,-23,-5,0,0,-3
282,-2,5,-18,-1,-3,-3,-3,-2
283,2,12,21,15,0,1,4,4
284,-2,-1,-14,1,-1,-2,-7,-3
285,9,7,17,-2,2,0,2,4
286,-2,1,21,5,5,4,3,1
