timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1461663804848012,-3,-1,-2,-2,0,-2,0,-1
1461663804848012,-2,0,2,-4,-3,-3,0,-1
1461663804850000,-4,-11,-4,-4,-1,-2,-3,-3
1461663804850000,-2,7,1,0,-1,0,1,-2
1461663804862011,3,0,0,1,-1,0,0,0
1461663804862011,0,-2,-1,0,-3,0,0,-2
1461663804871015,1,3,0,-1,1,0,0,-2
1461663804871015,0,-3,-2,1,1,0,-2,0
1461663804885037,-4,-11,-5,-4,-2,0,-1,-2
1461663804885037,-1,3,1,0,-1,-1,1,-1
1461663804892028,-1,-4,-4,-1,-2,-1,-1,-1
1461663804892028,0,2,-1,1,-1,-1,0,1
1461663804908668,-3,-3,-3,-5,-3,-3,-1,-1
1461663804908668,0,1,6,7,3,1,0,-4
1461663804910182,1,3,1,2,-1,0,0,1
1461663804910182,-1,2,1,1,-2,0,0,3
1461663804921710,-1,-4,-2,-1,-1,-1,-1,-2
1461663804921710,6,2,-5,-6,0,-2,-3,-8
1461663804931186,7,-2,2,-1,0,1,1,-1
1461663804931186,-1,3,5,5,5,1,3,11
1461663804953202,-15,2,-1,-1,-3,-3,-3,3
1461663804953202,1,-9,-8,-9,-5,-3,-3,-12
1461663804954703,7,2,2,5,2,-1,1,-7
1461663804954703,3,-2,2,1,4,1,2,6
1461663804968213,-12,2,-4,-2,-4,-2,-2,7
1461663804968213,-1,-13,-4,-4,-6,-3,-4,-10
1461663804969714,7,-1,-4,-3,-2,0,-1,-5
1461663804969714,-2,1,3,2,0,2,2,5
1461663804981719,-12,-2,-1,0,-2,-1,-4,3
1461663804981719,2,-2,-2,-1,-1,-1,-2,-9
1461663804990725,6,3,2,1,0,0,-1,-8
1461663804990725,-4,1,-1,0,0,0,1,6
1461663805005236,-10,-3,-3,-5,-3,-3,-3,4
1461663805005236,3,2,-4,-6,-5,-3,-4,-7
1461663805011740,5,-1,0,-2,0,-1,-1,-5
1461663805011740,-1,2,2,4,5,3,3,5
1461663805028252,-12,-8,-2,-1,-1,-1,-1,4
1461663805028252,0,-3,-2,-1,-2,-1,-3,-7
1461663805029753,10,7,2,1,0,-1,0,-5
1461663805029753,-1,-2,-2,-2,0,0,-2,4
1461663805041760,-11,-7,-2,0,-3,-3,-1,3
1461663805041760,0,0,0,-1,-1,-2,0,-6
1461663805050768,4,0,1,0,-1,-1,0,-4
1461663805050768,1,-3,-4,-3,0,-1,1,5
1461663805064777,-3,3,-2,-1,0,0,-2,4
1461663805064777,5,1,-2,0,-2,-1,-3,-5
1461663805071785,1,-2,-1,-2,-2,-2,1,-7
1461663805071785,0,4,2,1,1,1,0,4
1461663805088297,-5,-1,-1,-2,-5,-3,-1,6
1461663805088297,-1,-2,-1,2,0,-1,-1,-5
1461663805089795,7,-2,-1,-1,-1,-1,-1,-11
1461663805089795,-2,0,1,-1,2,2,2,2
1461663805101817,-11,1,-2,-2,0,0,-1,10
1461663805101817,0,-3,-2,-4,-2,-3,-2,-1
1461663805110822,4,3,0,-3,-4,-3,-1,-7
1461663805110822,-1,-4,-3,2,0,1,0,-2
1461663805124835,-6,-2,-1,2,1,1,-1,3
1461663805124835,-2,-3,-3,-1,-1,-2,0,-2
1461663805131883,4,1,-1,1,-1,0,-1,-8
1461663805131883,-1,1,0,-4,-4,-1,0,0
1461663805147395,-4,3,0,-1,-2,-1,-2,8
1461663805147395,1,4,2,3,-1,-1,-2,-3
1461663805155858,4,0,-3,-3,-1,-1,-2,-10
1461663805155858,-1,-4,-1,-2,-1,-2,1,2
1461663805161870,-4,-2,-3,-1,1,-2,-1,9
