timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1461661999133028,-1,-1,0,0,0,-2,-1,-1
1461661999133028,-4,-6,-9,-3,-4,-1,-2,-3
1461661999142034,0,1,10,-3,-2,-1,-2,0
1461661999142034,1,5,3,6,1,1,1,1
1461661999156043,-2,-13,-13,5,4,0,1,0
1461661999156043,-4,2,8,1,1,-2,-4,-5
1461661999164050,-2,-2,-10,-7,-2,-3,-2,-2
1461661999164050,5,4,5,-4,-2,0,1,1
1461661999179061,4,4,1,-1,1,1,3,5
1461661999179061,-9,-1,4,-3,-4,-2,-4,-6
1461661999180060,-5,-4,-1,5,-1,-1,-2,-3
1461661999180060,2,0,0,-2,-1,-2,-1,-1
1461661999193071,5,5,-2,0,-1,3,1,4
1461661999193071,-4,-4,-3,-3,-2,-2,-4,-2
1461661999201075,-5,-4,-8,-6,-4,-2,-3,-4
1461661999201075,0,-4,2,0,-1,-1,-1,0
1461661999216104,5,8,7,1,1,0,1,4
1461661999216104,-5,-2,-2,-1,-2,-3,-2,-4
1461661999224092,-2,-2,6,-1,-2,-1,-3,-4
1461661999224092,1,-1,-12,2,1,0,0,1
1461661999247167,3,4,6,-2,-1,0,2,2
1461661999247167,-4,-7,-3,0,-1,-1,-2,-3
1461661999248112,-2,-1,3,0,0,-2,-1,-2
1461661999248112,-2,-4,-1,-1,0,1,-1,0
1461661999253127,3,4,-11,-5,-3,-2,0,1
1461661999253127,-3,1,23,0,-1,-3,-2,-2
1461661999261177,-3,-6,-17,3,0,-1,-1,-2
1461661999261177,1,2,7,1,-2,-2,-1,0
1461661999276162,-2,0,0,-3,-2,-1,0,1
1461661999276162,-1,1,6,-2,0,0,-1,-1
1461661999284144,-1,-4,-13,-1,-2,-1,-1,-2
1461661999284144,2,3,3,1,3,2,-1,1
1461661999299154,0,2,-1,-2,1,-1,0,-1
1461661999299154,-3,0,-8,3,0,-1,-2,-1
1461661999300148,-1,-1,4,-5,-2,-1,0,-1
1461661999300148,0,-1,4,2,0,-1,-1,-3
1461661999313184,-3,-6,-9,0,0,2,0,1
1461661999313184,-1,-4,-7,-4,-1,0,-1,0
1461661999321170,-1,3,0,-2,-3,-1,0,-2
1461661999321170,2,6,-17,-3,-1,-1,1,-1
1461661999336202,-2,-11,1,1,0,-3,-1,-3
1461661999336202,-3,-3,-11,-3,-2,-3,-2,-1
1461661999344192,0,1,10,0,-1,-1,0,0
1461661999344192,-6,-5,-8,-2,-1,-1,-1,-3
1461661999359203,0,-2,-5,-2,-1,-1,-2,0
1461661999359203,-4,-6,-5,-5,-2,-3,-3,-2
1461661999359203,-1,1,5,0,-3,-2,-2,-1
1461661999359203,0,-1,1,2,-1,-1,1,1
1461661999373236,2,8,7,0,1,0,0,0
1461661999373236,-1,-3,6,-3,-2,0,-2,-2
1461661999381204,0,1,0,-3,0,-1,-2,0
1461661999381204,-2,0,4,2,-1,-1,0,0
1461661999395225,0,1,0,1,-2,-2,-1,0
1461661999395225,-2,-6,-15,-4,-2,0,0,-1
1461661999420232,0,0,17,7,3,0,0,-4
1461661999420232,-2,-6,-6,-2,-3,-1,-2,0
1461661999422234,-3,-4,2,-2,0,-2,0,-3
1461661999422234,0,4,-2,-2,-2,-2,-1,-2
1461661999422234,1,1,-9,-2,-3,-2,-1,1
1461661999422234,0,-5,4,2,1,0,0,1
1461661999433252,-1,2,3,-3,-3,0,-2,0
1461661999433252,-2,-1,1,-4,-2,-1,-2,-2
1461661999441259,-2,-5,-2,4,0,-1,0,-3
1461661999441259,2,2,9,1,0,1,1,0
1461661999455254,-2,-1,-4,-5,-4,-2,-2,-1
1461661999455254,-3,-9,-8,12,7,2,1,-1
1461661999464264,2,3,-7,-4,-2,-2,-2,-1
1461661999464264,0,-2,3,-1,0,0,0,0
1461661999479273,-2,-5,-5,0,0,0,-1,-1
1461661999479273,1,9,9,-2,-2,-1,-1,0
1461661999479273,0,-7,1,-1,-1,0,-1,1
1461661999479273,-1,4,-2,-5,-3,-3,-2,-1
1461661999493297,-1,5,-3,-4,-2,0,-1,0
1461661999493297,-4,-5,2,-1,-2,0,0,-3
1461661999501300,-3,-5,-12,-4,0,-2,-2,-3
1461661999501300,-1,-6,8,-1,-2,-1,0,-2
1461661999524333,1,-1,-5,2,1,-1,0,0
1461661999524333,-2,3,5,0,0,-1,-3,-2
1461661999525334,-3,-7,-18,-6,-2,-2,-2,-2
1461661999525334,-3,-6,16,-3,-1,-2,0,1
1461661999539348,1,2,11,2,1,-1,-2,1
1461661999539348,0,-1,-1,0,-2,-3,-1,0
1461661999539348,-2,1,-8,-3,-2,-1,0,-2
1461661999539348,0,1,0,0,-2,-1,-2,-2
1461661999553327,1,-1,-9,-1,1,1,1,-1
1461661999553327,-2,-1,-1,-4,-2,-3,0,-1
1461661999561333,-1,5,16,2,-1,-2,-1,0
1461661999561333,-1,-4,-15,0,1,0,0,-1
1461661999575341,-3,-4,2,1,-1,-1,0,0
1461661999575341,-1,-2,-6,-3,-2,-1,0,0
1461661999584346,-5,-3,-4,-2,0,1,-1,-3
1461661999584346,2,7,5,-1,-1,-1,0,0
1461661999598357,3,2,-4,-1,-2,-2,-1,-2
1461661999598357,-3,-10,-12,-2,-2,-1,-2,-2
1461661999599357,-1,-3,-8,-2,0,0,-2,-1
1461661999599357,2,12,-1,-4,0,-1,0,0
1461661999613425,-3,-10,10,8,1,0,0,-2
1461661999613425,2,5,-1,1,0,-2,-2,-1
1461661999621432,2,0,4,1,-1,0,-2,0
1461661999621432,0,3,-3,-3,-1,-4,0,-1
1461661999635441,-1,1,-13,-4,-3,-1,0,0
1461661999635441,-3,-8,4,-6,-5,-1,-2,-1
1461661999644405,0,-2,1,7,2,-1,-1,0
1461661999644405,-1,3,-6,3,2,1,-2,0
1461661999658458,-1,4,9,-1,-1,0,-1,-1
1461661999658458,-2,-3,0,-3,-2,-1,-3,-2
1461661999659405,-2,-1,4,-4,-4,-2,-1,-2
1461661999659405,1,-8,-10,-2,-3,-1,-2,0
1461661999673411,-1,-3,-1,0,0,-1,-3,-2
1461661999673411,-1,4,1,-2,-1,-1,-1,-2
1461661999688437,0,3,0,-2,0,-2,-1,1
1461661999688437,-1,-7,0,-2,0,0,-1,-1
1461661999695484,-2,-4,-1,-2,-2,-2,-1,-2
1461661999695484,-1,5,-4,3,2,0,0,-2
1461661999704462,1,-2,1,0,-1,-1,-2,1
1461661999704462,-3,1,1,-1,-3,-1,-2,-3
1461661999727482,-1,3,2,-5,-2,-1,-1,-1
1461661999727482,-4,-3,9,0,2,0,-1,0
1461661999727482,0,8,-3,-1,-2,-1,1,0
1461661999727482,1,-12,-5,-1,-1,-1,0,0
1461661999733468,-4,-5,0,-2,-2,-2,0,-4
1461661999733468,-1,3,4,-2,-3,-2,-2,-1
1461661999741473,0,-5,-2,-4,0,0,0,-2
1461661999741473,-1,1,-13,0,-1,-1,-1,0
1461661999755483,0,0,6,-2,-4,-2,-1,-1
1461661999755483,0,1,-1,-1,0,0,0,0
1461661999763513,-2,-3,3,-2,-2,-1,-1,-3
1461661999763513,2,4,2,2,0,-1,0,-1
1461661999778497,-2,-6,-16,-3,0,-1,-1,-1
1461661999778497,-1,2,2,-4,-2,-2,-1,-2
1461661999779484,0,-4,2,1,-2,0,2,0
1461661999779484,-1,0,-6,0,0,-1,0,0
1461661999801517,2,3,-4,-1,-1,0,-3,-1
1461661999801517,-1,-10,9,-1,-1,0,-1,0
1461661999802509,0,2,-4,-3,-1,-2,-1,-2
1461661999802509,-5,-11,1,-1,-1,1,-1,-1
1461661999815524,-2,2,-2,0,-2,-1,-1,-1
1461661999815524,3,2,-8,0,-2,0,1,-2
