timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1461663219762594,-1,-5,-8,0,-2,-3,-3,-1
1461663219762594,1,4,8,1,-2,-1,-2,-4
1461663219771600,0,-6,-5,-1,3,0,5,5
1461663219771600,-4,-1,1,1,1,-1,0,1
1461663219786623,2,3,-9,0,0,0,-1,-3
1461663219786623,-1,-1,-11,-3,-1,-2,-1,1
1461663219799621,-2,-1,11,-5,-4,-1,-2,-3
1461663219799621,2,1,4,1,-2,1,-1,-4
1461663219808626,-3,1,-8,-3,-1,0,-2,-1
1461663219808626,-2,-10,-16,-1,2,0,-1,0
1461663219814631,3,17,23,6,0,0,-1,0
1461663219814631,-4,-9,1,-1,-4,-4,4,-1
1461663219822636,-3,4,-40,-12,-3,-3,-8,-6
1461663219822636,-3,-10,7,0,0,0,0,1
1461663219831645,4,10,-3,-1,-2,-2,-4,1
1461663219831645,-7,-22,-9,-3,1,-2,-1,-5
1461663219844711,4,4,29,8,-1,0,2,0
1461663219844711,-8,0,-19,1,2,3,1,2
1461663219853723,1,-10,-27,-12,-4,1,-1,1
1461663219853723,4,6,1,-3,-3,-2,-1,-3
1461663219868670,-3,0,-9,-2,-3,0,-2,-6
1461663219868670,0,7,20,1,-2,0,1,1
1461663219874674,-4,-2,3,3,1,2,-5,6
1461663219874674,5,1,-12,-3,-2,0,0,1
1461663219891692,0,1,17,3,0,-1,-2,-5
1461663219891692,-5,-5,-11,-10,-6,-3,1,-2
1461663219892693,-2,1,5,5,0,-1,2,1
1461663219892693,1,0,7,-3,5,-1,-4,0
1461663219904701,-3,0,-15,0,-4,-2,-1,-3
1461663219904701,5,12,20,17,7,1,0,-1
1461663219919705,1,1,-19,0,0,1,2,3
1461663219919705,-2,1,6,1,-3,-1,-2,-2
1461663219928712,-7,-14,11,-2,-3,-4,0,-1
1461663219928712,0,5,-4,-8,-3,-2,-2,-2
1461663219942746,-4,2,-8,-4,-3,0,-2,-2
1461663219942746,-5,-4,5,0,-2,1,0,-2
1461663219951744,0,0,2,3,1,1,-2,-3
1461663219951744,-14,-23,-9,-5,-4,-3,-2,-2
1461663219952745,3,1,10,3,3,-1,-1,-1
1461663219952745,5,0,-6,-3,-3,-1,-1,-1
1461663219964740,-2,-4,-2,-3,-2,1,2,1
1461663219964740,2,3,4,-3,-5,-2,-4,1
1461663219973760,0,1,0,-3,0,-1,-1,-2
1461663219973760,4,2,-7,-4,-3,-2,-1,2
1461663219988754,-1,0,-1,-6,-5,-4,-2,0
1461663219988754,-3,3,4,-4,-1,-3,-2,-2
1461663219994774,-3,-7,4,3,-3,-3,0,1
1461663219994774,2,4,-15,3,3,-2,-1,-2
1461663220011778,1,1,-4,-1,1,0,-1,-1
1461663220011778,-1,0,-4,-14,-8,-1,-1,0
1461663220012784,0,-6,1,4,3,1,-1,0
1461663220012784,-6,-12,-4,3,1,2,-1,-3
1461663220025792,-2,0,6,6,1,-1,-2,-3
1461663220025792,0,0,-1,7,5,0,-1,-1
1461663220033786,0,-1,-5,-6,-6,-1,-1,-1
1461663220033786,5,9,7,-5,-2,0,-1,-3
1461663220047808,-3,-1,0,1,0,-1,1,1
1461663220047808,-1,4,2,0,-1,1,-1,0
1461663220062806,2,6,-1,-1,-1,-2,-1,-1
1461663220062806,-1,-6,-3,1,-1,0,-1,-1
1461663220071815,-4,-15,-1,-5,-1,-1,-3,-1
1461663220071815,-7,-10,0,-2,-1,0,-1,-3
1461663220072823,0,-6,-1,1,1,0,1,0
1461663220072823,4,10,-4,-7,-3,-3,-1,0
1461663220084833,-1,-7,3,6,3,-1,-2,1
1461663220084833,2,0,-1,-2,-3,-2,-1,0
1461663220093844,-3,-4,-6,-2,1,0,-1,-3
1461663220093844,3,3,8,1,-3,-2,0,-2
1461663220107837,-2,-1,-5,-8,-2,2,1,0
1461663220107837,0,-1,-2,7,2,0,1,-1
1461663220114842,1,3,3,14,2,-1,0,1
1461663220114842,-1,-1,1,-1,-2,-2,-2,-3
1461663220131883,2,5,8,2,1,-2,0,1
1461663220131883,-1,-2,-2,-8,-1,-1,-3,-1
1461663220132855,-1,-3,-13,-6,-2,0,-3,-1
1461663220132855,-6,-4,1,1,0,3,0,-3
1461663220144926,-6,-12,-6,-5,-4,-1,0,-1
1461663220144926,1,1,1,-1,0,1,3,1
1461663220159936,1,7,-3,-7,-2,-3,-1,-3
1461663220159936,-6,0,-1,-4,-6,-4,-2,-2
