timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1461663560153258,-3,-1,-2,-3,-2,0,0,-2
1461663560153258,2,2,3,1,0,0,0,1
1461663560159254,0,-3,-2,-1,-1,-1,-1,-1
1461663560159254,-1,2,10,-1,-2,0,-1,-2
1461663560176255,-2,-8,-24,-3,-2,-2,-1,-2
1461663560176255,-1,5,13,4,1,-1,0,2
1461663560178255,-1,-6,-14,-3,-2,-2,0,-1
1461663560178255,-1,-6,-7,-2,-1,-1,-1,-2
1461663560190276,-4,2,7,1,-2,-1,-2,0
1461663560190276,-2,0,-2,-1,0,1,0,0
1461663560197281,1,1,6,3,1,-2,-2,0
1461663560197281,0,4,14,0,-2,-3,-3,-3
1461663560213329,-3,-5,-6,0,0,1,-1,-1
1461663560213329,2,2,-4,-4,0,0,0,1
1461663560219832,-2,-2,0,-2,0,0,-1,-3
1461663560219832,-2,-3,-8,-1,-1,-3,-2,-2
1461663560236344,0,3,4,-2,0,0,-1,1
1461663560236344,-1,-5,-7,-1,-1,0,0,0
1461663560237834,1,-2,4,-1,-2,0,-1,0
1461663560237834,-3,-1,-10,-2,-3,-1,-3,-3
1461663560249840,-3,-6,-1,-1,-1,0,-1,-1
1461663560249840,-1,-2,-5,-1,1,0,0,1
1461663560258863,-1,0,5,-3,-3,-1,0,0
1461663560258863,-1,3,3,3,0,-3,-2,-2
1461663560272870,-7,-10,-19,-4,-1,-2,-3,-1
1461663560272870,-3,-4,-5,-2,1,-1,1,2
1461663560279882,6,3,6,0,2,1,1,1
1461663560279882,1,2,7,3,-3,-1,-3,-5
1461663560296433,-2,5,-7,-3,-1,-3,-2,-2
1461663560296433,-4,-7,-2,-1,0,-1,0,1
1461663560297889,5,4,3,6,5,2,2,4
1461663560297889,-2,-4,-4,-2,-3,-3,-3,-5
1461663560310383,-3,-4,0,-1,-1,-2,-2,-4
1461663560310383,0,3,0,0,-1,0,0,2
1461663560318891,3,2,2,-1,1,1,2,3
1461663560318891,-2,-6,-5,-5,-6,-1,-1,-5
1461663560332899,-3,0,-2,2,-1,-2,-2,-1
1461663560332899,-2,0,-3,-1,0,-1,0,-1
1461663560339904,2,2,2,0,2,-1,1,1
1461663560339904,-1,-12,-19,-5,-4,-3,-3,-4
1461663560356424,-3,3,9,0,-1,-2,-1,0
1461663560356424,-4,1,3,2,1,-1,0,1
1461663560357917,1,-2,-8,-1,0,0,0,0
1461663560357917,-1,1,5,-3,-3,-2,-2,-3
1461663560369925,-2,-3,-2,-2,-1,-1,-1,-1
1461663560369925,0,-2,-6,0,1,0,-2,1
1461663560378931,1,0,-1,-1,-1,-2,-1,0
1461663560378931,-4,-3,-3,-1,-3,-3,-2,-3
1461663560392942,-1,4,13,-2,-2,-2,-1,-4
1461663560392942,2,1,1,0,0,1,1,1
1461663560399948,2,6,14,1,-1,1,-1,-2
1461663560399948,1,-8,-25,-3,0,-1,-2,-3
1461663560416460,-5,-4,-8,-1,-2,-2,-2,-1
1461663560416460,0,0,0,3,1,-2,-1,1
