timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1461662139628138,-3,-2,-6,-8,-4,0,-1,-3
1461662139628138,1,-5,-14,-1,-3,-1,-1,-1
1461662139634147,-3,1,-9,-5,-1,-1,0,-2
1461662139634147,1,6,6,-2,-1,-3,-3,-3
1461662139650155,2,1,3,-2,-2,-1,-2,0
1461662139650155,2,2,8,2,-2,0,-1,1
1461662139658172,1,-1,-7,-7,-4,-2,-2,-1
1461662139658172,-1,-1,1,3,0,1,0,0
1461662139673169,0,1,-4,2,0,-1,0,0
1461662139673169,-1,0,5,-2,-1,-1,1,0
1461662139675171,-1,0,4,2,1,-1,1,0
1461662139675171,1,2,8,-2,-3,-3,0,-2
1461662139688181,-4,-8,-6,-4,-1,-2,-2,-2
1461662139688181,2,7,12,6,1,0,-1,0
1461662139694848,-1,2,1,-4,0,-1,-1,-1
1461662139694848,-3,-15,-14,-1,-2,-1,0,0
1461662139710359,-2,1,-1,-5,-1,-2,-4,-4
1461662139710359,-3,-6,0,-2,-1,-1,0,-2
1461662139717364,5,15,12,4,0,0,0,1
1461662139717364,-1,-2,2,-3,-1,-1,-2,-1
1461662139733876,-6,-8,-2,-3,-2,-1,-2,-3
1461662139733876,-1,3,4,-2,-2,-3,-2,-2
1461662139735391,-1,-8,-6,2,0,-1,0,1
1461662139735391,-1,6,-1,3,2,1,1,-1
1461662139748425,-1,-2,-5,-8,-5,-2,-3,-2
1461662139748425,0,0,-8,1,-2,-1,-3,-1
1461662139754892,2,4,11,2,2,-1,0,0
1461662139754892,-2,-9,-16,-3,-2,0,-1,-2
1461662139770416,-3,-4,2,-6,-3,-2,-1,-3
1461662139770416,0,1,-7,-3,-4,-2,0,-2
1461662139777406,-1,-3,2,5,3,0,0,-1
1461662139777406,1,7,19,0,1,0,-1,2
1461662139794012,-2,-4,-23,-1,-2,-2,-3,-3
1461662139794012,-5,-6,-4,-2,-1,-1,0,-1
1461662139795532,3,2,3,-2,-3,0,0,1
1461662139795532,0,5,8,-2,-1,-1,1,3
1461662139808080,-3,-7,-2,1,-2,-1,0,-4
1461662139808080,-3,-1,-1,1,1,-2,0,0
1461662139815044,0,-2,-6,-2,-2,-1,-1,-1
1461662139815044,2,5,10,3,1,0,-1,0
1461662139830594,-1,-4,-14,-3,-4,-2,-3,-2
1461662139830594,0,1,-1,-2,2,-2,-2,-2
1461662139837637,-4,-2,1,-1,0,-1,-2,-1
1461662139837637,-2,-1,-7,0,-3,-2,-1,-1
1461662139852704,-2,2,10,2,-1,-2,-1,-1
1461662139852704,0,-8,-5,-5,-1,-1,-1,-1
1461662139861152,-4,-4,-2,-9,-6,-2,-1,-1
1461662139861152,3,7,13,7,2,-1,1,1
1461662139868223,-3,-9,-16,0,2,1,-1,-3
1461662139868223,-4,-4,-1,3,-1,0,-2,-2
1461662139874660,0,4,8,-1,0,0,1,0
1461662139874660,0,-4,-8,-6,-3,-1,-1,0
1461662139890702,2,8,7,0,-2,-1,0,-1
1461662139890702,-2,0,3,-2,-1,-1,-1,0
1461662139898207,0,-5,-3,0,0,-1,-2,-1
1461662139898207,2,1,3,-4,-1,0,1,-1
1461662139913690,-4,-5,-3,1,0,-1,-2,-2
1461662139913690,1,-1,-1,-3,-2,-3,-3,-1
1461662139915191,2,1,-3,0,0,1,0,1
1461662139915191,3,7,2,0,-2,-1,-1,-2
1461662139928317,-7,-11,4,-5,-3,-2,-2,-3
1461662139928317,-1,-2,11,1,-2,0,0,-2
1461662139934321,-3,-1,-16,-2,0,-2,0,0
1461662139934321,-1,-2,-9,-1,-1,-1,-2,-2
1461662139950333,0,-3,-19,-3,0,-2,0,0
1461662139950333,1,1,20,-6,-4,-2,-2,-1
1461662139957335,2,3,-6,12,4,2,1,0
1461662139957335,0,6,9,2,2,1,-1,-1
1461662139973347,-4,-7,-5,-5,-1,-1,-2,-3
1461662139973347,-2,-4,1,3,1,-1,0,0
1461662139975348,0,-5,-6,-6,-5,-1,-2,0
1461662139975348,-4,-8,-10,-7,-4,-1,-2,0
1461662139987356,5,14,32,3,-2,-1,0,1
1461662139987356,-4,-16,-43,0,1,-2,-1,-2
1461662139994420,1,4,3,-1,-1,0,1,0
1461662139994420,1,-1,0,1,2,-1,-1,0
1461662140010373,-4,-2,-1,-6,-3,-1,-2,-3
1461662140010373,0,7,4,0,0,0,0,0
1461662140017378,-2,-5,-3,-1,0,-2,-1,-1
1461662140017378,-2,-1,11,2,1,-1,0,-2
1461662140033390,-3,-3,-13,0,0,-1,-1,-1
1461662140033390,2,1,4,-1,0,1,0,1
1461662140035390,-6,-11,-5,-4,-2,-1,-2,-4
1461662140035390,1,7,5,-5,-4,-2,-1,-2
1461662140047401,2,0,-1,6,3,0,0,0
1461662140047401,3,8,-9,0,-1,-2,-1,-1
1461662140054412,-1,-8,-6,-7,-5,-1,-3,-1
1461662140054412,-3,-5,-3,-3,-1,-2,-2,-1
1461662140070415,1,4,-3,-2,-4,-3,0,0
1461662140070415,0,0,-2,1,1,0,-1,0
1461662140077420,1,3,14,6,1,1,2,0
1461662140077420,-1,-1,-6,-2,-2,-2,-2,-2
1461662140093431,-1,-1,-1,4,2,1,-1,-1
1461662140093431,1,3,0,-3,-1,0,0,0
1461662140095435,-2,-2,4,0,-2,-2,0,-1
1461662140095435,-4,-8,-6,0,-2,0,0,-1
1461662140107442,-3,-2,-1,-4,0,-1,0,-1
1461662140107442,1,3,8,5,-1,0,-2,-1
1461662140116447,2,4,-11,0,1,-1,-2,1
1461662140116447,-3,-8,-6,-3,-2,-3,-1,-1
1461662140130459,-8,-7,7,-5,-1,-1,-1,-3
1461662140130459,-3,-7,-25,-2,-2,-2,-2,-3
1461662140138497,-1,5,20,0,0,-1,-1,-1
1461662140138497,-1,-6,-24,-2,0,-1,0,-3
1461662140153524,1,4,4,-2,-3,-2,-2,0
1461662140153524,-5,-8,15,-2,-1,1,-2,-3
1461662140155546,3,7,-2,-1,-1,-2,-2,0
1461662140155546,-3,-2,7,0,-2,0,-3,-2
1461662140167575,0,-5,-14,1,0,0,-2,-3
1461662140167575,-4,-3,-1,-2,-2,-1,-1,-2
1461662140183543,2,-1,-5,-3,-2,0,0,-1
1461662140183543,2,0,1,4,3,-1,0,-1
1461662140190546,3,1,-5,0,-1,-2,-2,-1
1461662140190546,0,3,-2,-3,-2,-2,-1,0
1461662140197604,-3,-2,9,-1,0,-2,0,-1
1461662140197604,-2,-10,-30,-4,0,-1,-1,0
1461662140220556,2,8,17,3,0,0,-1,-1
1461662140220556,-2,-2,-4,-6,-2,-3,-2,-2
1461662140222556,0,6,1,-2,-3,-1,-1,1
1461662140222556,-1,-4,6,0,-2,-2,-1,1
1461662140227572,-2,2,12,0,-3,-2,-1,-2
1461662140227572,1,-5,-30,-1,0,1,1,0
1461662140243570,1,2,18,-1,-2,-1,-1,-2
1461662140243570,-5,-2,0,-5,-4,-2,-3,-2
1461662140250635,-1,-2,-1,3,0,-2,-2,-2
1461662140250635,2,1,-9,1,-1,-1,0,0
1461662140257615,-1,0,-9,0,1,0,0,0
1461662140257615,-3,-4,0,-4,-1,-2,-1,-2
1461662140273609,-1,-2,-5,-5,-1,-1,-1,0
1461662140273609,-2,-1,4,0,0,0,-1,0
1461662140274605,-1,-4,-6,-2,-2,-1,-1,1
1461662140274605,1,9,14,0,-2,1,-3,0
1461662140287601,-1,-10,-20,-3,1,1,1,-1
1461662140287601,-2,-2,3,4,0,-1,0,1
1461662140296640,0,2,8,10,5,1,1,0
1461662140296640,0,-2,1,-1,-2,-2,0,-1
1461662140310677,-4,-1,2,-2,-2,-2,-3,1
1461662140310677,0,0,8,-6,-3,0,-1,0
1461662140317640,-3,-8,-16,-6,-3,-1,-1,-2
1461662140317640,2,7,9,3,0,0,-1,0
1461662140333692,4,9,3,6,3,-1,0,-1
1461662140333692,-5,0,16,-4,-1,-2,-1,-2
1461662140335655,-5,-13,-18,-5,-2,-2,-2,-2
1461662140335655,2,-3,-10,-2,0,0,0,0
1461662140347658,-4,-6,-9,-7,-5,-2,-2,-2
1461662140347658,3,11,16,4,-1,-1,-1,2
1461662140356666,3,4,11,1,1,-1,-1,0
1461662140356666,-7,-11,-11,-4,-1,-3,-2,-3
1461662140369718,-1,4,11,0,-2,1,-2,-1
1461662140369718,-2,-5,-12,-3,-2,-1,-2,-3
1461662140379683,0,5,-14,2,1,0,1,0
1461662140379683,0,-6,3,-3,-3,0,-2,-2
1461662140392679,0,1,6,-1,-1,-2,-2,0
1461662140392679,1,-1,-5,0,1,0,0,-1
1461662140399740,0,-3,-2,-5,-2,-1,-3,-1
1461662140399740,2,10,10,4,3,2,1,-1
1461662140407704,-3,-5,6,-6,-4,-1,0,-2
1461662140407704,-2,-9,-15,0,-1,0,-2,-2
1461662140415692,-1,4,2,0,-1,-2,-2,0
1461662140415692,-2,-8,-17,-2,-2,-3,-2,-3
1461662140430766,0,6,24,4,2,0,-1,-1
1461662140430766,-4,-7,-20,1,2,-1,-1,-1
1461662140436766,0,0,7,1,-2,0,0,0
1461662140436766,0,2,2,-5,-3,-2,0,0
1461662140460783,-1,-4,-13,8,4,0,0,-4
1461662140460783,2,6,17,-1,-2,-1,-1,-1
1461662140462744,-2,-6,-10,-1,0,0,-1,-3
1461662140462744,0,4,13,-2,-1,1,-1,-1
1461662140467762,-4,-7,-21,-8,-2,-2,-1,0
1461662140467762,-2,1,6,-2,-2,-2,-1,-2
1461662140476737,0,0,-5,0,1,-1,-1,0
1461662140476737,-2,1,-7,0,-1,0,0,0
1461662140490776,0,1,1,-6,-4,-2,-1,0
1461662140490776,-2,-5,1,3,1,0,-1,-1
1461662140496767,1,0,-3,1,-1,0,1,-1
1461662140496767,-2,-2,-8,-2,0,-1,-1,-2
1461662140512823,-1,-3,-10,4,2,0,0,0
1461662140512823,-2,-3,0,-8,-6,-3,-2,-1
1461662140520786,-1,-3,-7,-1,1,0,-1,-1
1461662140520786,0,0,1,-2,-1,-2,-3,-3
1461662140526789,-2,-3,-1,-1,-3,-1,0,-1
1461662140526789,0,0,2,-5,-3,0,-1,0
1461662140541799,-1,0,11,11,5,0,-1,-1
1461662140541799,-7,-7,-3,-3,-2,-3,-2,-3
1461662140550790,-2,1,-1,-3,-2,-2,-2,-1
1461662140550790,3,4,20,1,2,-2,-1,1
1461662140556792,-2,-5,-4,-7,-4,-1,-1,-2
1461662140556792,-1,-3,-5,2,1,-2,-2,-3
1461662140572807,-1,-3,-4,1,0,-1,-2,-1
1461662140572807,0,0,-3,0,1,1,1,1
1461662140579812,-2,0,0,-7,-3,-2,-2,-1
1461662140579812,-3,2,7,2,-2,-2,-3,-2
1461662140595832,-2,-2,-2,-2,-2,-1,-1,-1
1461662140595832,2,1,-6,3,0,0,1,-1
1461662140597833,0,-3,-4,-4,-4,-1,-1,1
1461662140597833,-1,2,0,-7,-3,-2,-2,0
1461662140609842,-2,-3,-3,1,0,0,-1,-2
1461662140609842,-3,-2,4,0,1,1,0,-2
1461662140616846,0,-2,-1,-1,-3,-1,-2,-1
1461662140616846,-2,-1,-3,2,1,0,-1,-1
1461662140632863,-2,0,-2,-7,-2,-2,-1,-2
1461662140632863,0,0,-7,-3,-2,-2,-1,-2
1461662140639850,0,1,9,0,-1,-1,2,0
1461662140639850,-1,-4,-8,0,-1,-2,0,-1
1461662140655862,-1,0,-3,-1,-1,-2,-2,0
1461662140655862,-4,-4,-6,-3,-4,-2,-2,-3
1461662140657863,1,2,5,-1,1,0,1,0
1461662140657863,1,-3,-1,1,-1,1,0,-1
1461662140669871,1,0,-5,-6,-1,-1,0,-3
1461662140669871,1,-1,-13,3,-1,-1,0,-1
1461662140676877,-1,5,18,-2,-2,-2,0,-1
1461662140676877,-2,0,5,-2,0,-1,-3,-1
1461662140692888,0,-3,-2,1,-1,-2,-2,-2
1461662140692888,-3,-2,6,2,-1,-1,-3,-2
1461662140699893,0,-2,-11,1,0,-1,-1,-2
1461662140699893,-1,-1,-7,-5,0,-1,1,0
1461662140715908,-1,0,-2,-3,-1,-1,-2,1
1461662140715908,-1,1,-3,0,-3,-2,-1,0
1461662140717909,-1,-2,-2,-2,-4,-1,-2,0
1461662140717909,-3,-1,1,-2,-2,-1,-1,-2
1461662140738920,-1,-2,-3,1,0,-1,-1,0
1461662140738920,0,3,3,0,-1,-1,-1,2
1461662140740921,0,1,2,0,-1,1,-1,1
1461662140740921,-2,-5,1,0,-1,-1,-2,-3
1461662140752971,-2,-6,-6,-1,-1,0,1,-1
1461662140752971,1,3,3,0,1,-1,0,-1
1461662140759976,-2,-2,-12,0,-1,-1,0,0
1461662140759976,-1,2,18,-4,-2,0,-1,-1
1461662140776949,2,2,5,3,0,1,0,0
1461662140776949,0,-7,-8,-6,-1,0,0,0
1461662140777949,-2,1,2,-1,1,-1,-1,-2
1461662140777949,-1,-1,-1,3,-3,-2,-2,-2
1461662140789958,0,3,1,0,1,-1,0,1
1461662140789958,2,6,5,-2,-2,-1,-1,0
1461662140796962,-2,-5,-15,-5,-1,1,0,-2
1461662140796962,-5,-12,-13,0,-2,-1,-2,0
1461662140820979,-3,-5,0,7,1,1,-1,-1
1461662140820979,-1,-2,-5,1,2,-1,-1,0
1461662140822980,-4,-9,-3,-1,-2,-2,-1,-2
1461662140822980,6,21,10,-1,-1,0,-1,1
1461662140836050,-1,-7,-3,-6,-2,-1,-2,-1
1461662140836050,-1,-3,-3,-2,-2,0,-2,-1
1461662140838007,-1,-2,1,-2,-1,0,-2,-2
1461662140838007,-4,-8,-6,-1,1,0,-1,-1
1461662140850016,0,3,-2,-1,-3,-3,-1,-1
1461662140850016,-1,-2,7,0,-3,-2,0,-1
1461662140857065,-2,0,4,4,4,0,-1,-2
1461662140857065,-2,-2,-10,-6,-2,-2,-1,1
1461662140873032,-1,1,3,-1,-3,-3,0,-1
1461662140873032,-2,-2,-5,2,4,2,0,-3
1461662140880037,-1,-1,2,4,-1,-1,1,1
1461662140880037,1,3,-13,1,-2,-1,-2,-2
1461662140895031,-4,-7,-8,-3,-2,0,-1,-1
1461662140895031,-2,-2,4,-15,-8,-1,-1,0
1461662140904037,1,-3,-4,8,2,0,0,-1
1461662140904037,1,-2,3,1,2,0,-2,-2
1461662140910102,-1,0,-9,-11,-4,-4,-3,-2
1461662140910102,-1,1,1,4,-4,-3,-1,-1
1461662140917108,-1,5,3,2,2,2,-2,-1
1461662140917108,-3,-6,-2,-2,-4,-3,0,-2
1461662140933074,-1,1,2,1,2,-1,-2,-1
1461662140933074,0,0,1,-5,-1,0,1,-1
1461662140940063,2,3,3,-6,-4,-3,-2,0
1461662140940063,-2,-2,-8,11,2,-1,0,-2
1461662140956091,3,1,4,-5,-1,-1,0,-1
1461662140956091,-1,2,4,5,1,0,-1,-1
1461662140958142,1,-1,-3,-5,-3,-1,-2,0
1461662140958142,-4,-5,-1,-4,-2,-1,-2,-3
1461662140970144,-1,1,6,-1,-1,-1,0,0
1461662140970144,0,-3,-9,0,0,-1,-1,0
1461662140985117,0,-1,-1,0,-2,-1,-2,-1
1461662140985117,0,1,5,2,2,1,0,1
1461662140993101,-2,0,-1,6,2,-1,0,-2
1461662140993101,-2,-1,7,-2,1,-1,-2,1
1461662141000138,-5,-4,-3,-11,-6,-1,0,-1
1461662141000138,-5,-3,-5,-16,-7,-3,-2,-4
1461662141024135,1,0,1,21,8,0,1,-1
1461662141024135,0,-2,0,9,4,0,1,1
1461662141025135,2,10,-1,-5,-3,-3,-1,0
1461662141025135,-4,-13,-1,-11,-8,-1,-1,-1
1461662141030185,-1,-5,1,-5,1,1,0,-1
1461662141030185,-1,-2,-2,4,0,0,0,-3
1461662141037132,0,-3,2,1,4,0,1,0
1461662141037132,1,6,-3,-2,-4,-2,-3,-1
1461662141053201,-1,3,0,-4,-4,-2,-2,-2
1461662141053201,-1,-3,-2,0,2,2,2,-1
1461662141060166,0,1,-3,-5,-4,-2,-2,-1
1461662141060166,-2,-3,-5,-8,0,-1,-2,-2
1461662141076171,-2,-1,-1,0,-7,-1,-2,0
1461662141076171,1,0,0,1,1,-2,-2,0
1461662141077172,-5,-5,2,11,1,-1,-1,-4
1461662141077172,-3,-4,-4,-7,-2,-1,-2,-2
1461662141098204,-3,-2,4,13,5,0,-1,-2
1461662141098204,-3,0,-3,-5,-4,-1,0,0
1461662141100206,3,1,-3,-5,-2,-2,-2,1
1461662141100206,1,0,3,-13,-6,-6,-3,0
1461662141113217,0,-4,1,25,11,4,3,2
1461662141113217,-2,-5,-4,5,3,0,0,-2
1461662141120216,2,8,6,-8,-1,-1,-5,-1
1461662141120216,-5,2,-6,4,-6,-4,-4,-4
1461662141136231,-2,-8,-6,-25,-10,-3,-1,-1
1461662141136231,-2,-5,-1,10,3,-1,0,-1
1461662141142235,1,-1,-4,-3,2,0,0,-1
1461662141142235,0,5,5,10,0,1,10,2
1461662141150213,4,4,-5,-10,-6,-4,-18,-1
1461662141150213,-3,-4,1,-3,-3,-3,-4,-8
1461662141158232,-4,-5,-4,-14,-10,-4,-2,-4
1461662141158232,0,-1,-5,15,15,9,14,3
1461662141181235,0,1,-9,-31,-5,-2,-15,-2
1461662141181235,-3,-1,4,8,-2,1,-10,-1
1461662141183237,6,0,1,31,12,3,2,5
1461662141183237,-1,-2,2,-10,-3,-1,3,1
1461662141196256,6,6,5,32,13,1,19,3
1461662141196256,-4,8,-5,-19,-8,-12,-16,-2
1461662141197259,-6,-17,-8,-8,-3,-4,9,-4
1461662141197259,7,14,5,-8,-7,-3,-4,5
1461662141218259,-12,-24,-11,-43,-11,-1,-14,-3
1461662141218259,-2,-4,-2,1,-6,5,19,-1
1461662141220274,3,15,8,-2,-14,-1,12,2
1461662141220274,-10,-45,-24,-8,-4,-6,-24,-7
1461662141241275,11,23,11,45,24,5,-19,-2
1461662141241275,10,18,-11,-49,-9,-3,-5,-4
1461662141247280,0,-7,5,18,0,4,7,2
1461662141247280,-3,15,0,13,3,13,69,6
1461662141256345,2,-3,-4,-37,-21,-8,-25,3
1461662141256345,-3,-17,-10,2,-1,4,-18,-9
1461662141257306,-9,1,-11,-100,-37,-19,6,2
1461662141257306,-21,-29,4,-9,2,-10,-46,-14
1461662141269354,13,13,12,120,33,-5,40,5
1461662141269354,3,24,13,10,-6,-11,-16,5
1461662141278329,10,33,0,18,7,10,3,-2
1461662141278329,4,9,20,-51,-28,-7,-13,-5
1461662141293316,-24,-27,-21,-5,-3,-13,-7,-6
1461662141293316,8,-14,-14,-33,1,12,16,4
1461662141299343,0,27,16,65,32,39,58,4
1461662141299343,12,37,15,-33,-9,-1,-35,-3
1461662141315393,-13,-30,-30,-15,-14,-35,-40,-8
1461662141315393,-5,22,17,-71,-49,-37,-35,-6
1461662141330340,1,-31,-27,77,42,-7,-18,-8
1461662141330340,-10,21,26,53,22,13,11,-6
1461662141331340,-3,-37,-4,-9,7,40,90,6
